Date,Year,Month,Week,Store_ID,Product_ID,Category,Season,Holiday,Promotion,Price,Inventory_Level,Temperature,Rainfall,Quantity_Sold,Sales
2015-04-02,2015,4,14,S02,P032,Clothing,Spring,No,No,71.97,741,15,12,100,7197.0
2015-04-02,2015,4,14,S03,P007,Toys,Spring,No,No,64.43,194,17,0,63,4059.09
2015-04-02,2015,4,14,S04,P005,Beverages,Spring,No,Yes,36.92,817,20,12,73,2695.16
2015-04-02,2015,4,14,S05,P037,Clothing,Spring,No,No,102.37,231,32,1,36,3685.32
2015-04-02,2015,4,14,S06,P029,Bakery,Spring,No,No,110.23,728,29,0,51,5621.73
2015-04-02,2015,4,14,S07,P030,Home,Spring,No,Yes,14.0,764,31,4,64,896.0
2015-04-09,2015,4,15,S01,P004,Beverages,Spring,No,No,89.66,632,38,0,66,5917.56
2015-04-09,2015,4,15,S02,P027,Toys,Spring,No,No,40.71,716,28,10,90,3663.9
2015-04-09,2015,4,15,S03,P038,Clothing,Spring,No,Yes,88.27,465,12,4,83,7326.41
2015-04-09,2015,4,15,S04,P007,Toys,Spring,No,No,77.08,420,24,6,78,6012.24
2015-04-09,2015,4,15,S05,P018,Electronics,Spring,No,Yes,111.85,732,15,0,116,12974.6
2015-04-09,2015,4,15,S06,P028,Clothing,Spring,No,No,23.32,293,31,10,39,909.48
2015-04-09,2015,4,15,S07,P004,Grocery,Spring,No,No,24.44,648,27,2,38,928.72
2015-04-16,2015,4,16,S01,P024,Home,Spring,No,Yes,117.37,173,16,10,97,11384.89
2015-04-16,2015,4,16,S02,P005,Bakery,Spring,No,No,90.03,352,24,12,103,9273.09
2015-04-16,2015,4,16,S03,P036,Clothing,Spring,No,No,10.71,614,23,10,71,760.41
2015-04-16,2015,4,16,S04,P039,Home,Spring,No,No,48.0,589,25,4,107,5136.0
2015-04-16,2015,4,16,S05,P038,Clothing,Spring,No,No,59.08,286,36,12,69,4076.52
2015-04-16,2015,4,16,S06,P028,Home,Spring,No,Yes,36.5,448,13,1,70,2555.0
2015-04-16,2015,4,16,S07,P035,Electronics,Spring,No,No,25.17,104,26,8,67,1686.39
2015-04-23,2015,4,17,S01,P011,Beverages,Spring,No,Yes,27.21,706,33,11,66,1795.86
2015-04-23,2015,4,17,S02,P013,Home,Spring,No,No,73.4,590,28,2,43,3156.2
2015-04-23,2015,4,17,S03,P036,Bakery,Spring,No,Yes,25.48,633,28,1,39,993.72
2015-04-23,2015,4,17,S04,P020,Beverages,Spring,No,No,39.56,499,15,2,88,3481.28
2015-04-23,2015,4,17,S05,P001,Beverages,Spring,No,No,117.45,516,29,9,121,14211.45
2015-04-23,2015,4,17,S06,P038,Bakery,Spring,No,Yes,85.23,382,22,3,136,11591.28
2015-04-23,2015,4,17,S07,P039,Toys,Spring,No,No,48.77,449,27,3,74,3608.98
2015-04-30,2015,4,18,S01,P037,Bakery,Spring,No,No,5.93,250,10,2,60,355.8
2015-04-30,2015,4,18,S02,P016,Clothing,Spring,No,No,61.27,847,11,7,82,5024.14
2015-04-30,2015,4,18,S03,P040,Electronics,Spring,No,No,98.71,808,34,5,29,2862.59
2015-04-30,2015,4,18,S04,P010,Clothing,Spring,No,No,95.35,600,22,1,47,4481.45
2015-04-30,2015,4,18,S05,P032,Electronics,Spring,No,No,59.66,876,38,0,102,6085.32
2015-04-30,2015,4,18,S06,P003,Clothing,Spring,No,No,13.99,639,23,0,68,951.32
2015-04-30,2015,4,18,S07,P011,Beverages,Spring,No,Yes,96.36,787,23,0,54,5203.44
2015-05-07,2015,5,19,S01,P003,Clothing,Spring,No,No,47.43,627,29,9,127,6023.61
2015-05-07,2015,5,19,S02,P001,Home,Spring,No,No,5.06,332,27,1,86,435.16
2015-05-07,2015,5,19,S03,P035,Bakery,Spring,No,No,100.6,785,27,0,36,3621.6
2015-05-07,2015,5,19,S04,P020,Home,Spring,No,Yes,23.18,606,13,11,121,2804.78
2015-05-07,2015,5,19,S05,P021,Electronics,Spring,No,Yes,40.12,857,10,8,103,4132.36
2015-05-07,2015,5,19,S06,P004,Clothing,Spring,No,Yes,117.82,131,18,3,112,13195.84
2015-05-07,2015,5,19,S07,P002,Toys,Spring,No,No,67.62,797,22,10,95,6423.9
2015-05-14,2015,5,20,S01,P029,Toys,Spring,No,No,88.16,778,14,4,48,4231.68
2015-05-14,2015,5,20,S02,P023,Clothing,Spring,No,No,98.69,390,23,11,45,4441.05
2015-05-14,2015,5,20,S03,P022,Toys,Spring,No,No,39.54,701,31,6,44,1739.76
2015-05-14,2015,5,20,S04,P005,Bakery,Spring,No,Yes,93.45,315,15,0,56,5233.2
2015-05-14,2015,5,20,S05,P039,Electronics,Spring,No,No,11.74,757,12,0,95,1115.3
2015-05-14,2015,5,20,S06,P005,Electronics,Spring,No,No,54.92,608,18,1,23,1263.16
2015-05-14,2015,5,20,S07,P037,Electronics,Spring,No,No,77.54,179,36,12,82,6358.28
2015-05-21,2015,5,21,S01,P017,Beverages,Spring,No,No,42.5,216,19,11,70,2975.0
2015-05-21,2015,5,21,S02,P021,Home,Spring,No,No,28.14,155,23,2,114,3207.96
2015-05-21,2015,5,21,S03,P010,Clothing,Spring,No,No,108.01,678,33,12,62,6696.62
2015-05-21,2015,5,21,S04,P033,Beverages,Spring,No,No,106.72,603,22,11,29,3094.88
2015-05-21,2015,5,21,S05,P004,Clothing,Spring,No,Yes,67.01,201,14,8,80,5360.8
2015-05-21,2015,5,21,S06,P004,Bakery,Spring,No,No,50.85,612,32,0,56,2847.6
2015-05-21,2015,5,21,S07,P028,Electronics,Spring,No,Yes,101.93,532,20,4,107,10906.51
2015-05-28,2015,5,22,S01,P039,Grocery,Spring,No,Yes,23.69,842,16,1,45,1066.05
2015-05-28,2015,5,22,S02,P010,Toys,Spring,No,No,36.26,428,18,8,129,4677.54
2015-05-28,2015,5,22,S03,P035,Grocery,Spring,No,Yes,71.3,504,18,7,106,7557.8
2015-05-28,2015,5,22,S04,P026,Toys,Spring,No,No,46.12,524,20,8,64,2951.68
2015-05-28,2015,5,22,S05,P032,Grocery,Spring,No,No,108.47,138,24,12,79,8569.13
2015-05-28,2015,5,22,S06,P031,Grocery,Spring,No,No,13.78,818,30,11,39,537.42
2015-05-28,2015,5,22,S07,P035,Electronics,Spring,No,Yes,47.71,894,15,11,51,2433.21
2015-06-04,2015,6,23,S01,P030,Toys,Summer,No,Yes,86.42,576,30,1,81,7000.02
2015-06-04,2015,6,23,S02,P011,Beverages,Summer,No,Yes,32.09,574,11,1,81,2599.29
2015-06-04,2015,6,23,S03,P004,Grocery,Summer,No,Yes,100.97,179,29,9,141,14236.77
2015-06-04,2015,6,23,S04,P007,Bakery,Summer,No,Yes,114.43,690,37,11,120,13731.6
2015-06-04,2015,6,23,S05,P034,Electronics,Summer,No,Yes,26.74,652,16,6,59,1577.66
2015-06-04,2015,6,23,S06,P035,Toys,Summer,No,No,80.61,885,10,5,36,2901.96
2015-06-04,2015,6,23,S07,P034,Clothing,Summer,No,Yes,115.68,517,23,4,119,13765.92
2015-06-11,2015,6,24,S01,P023,Bakery,Summer,No,Yes,17.98,484,30,4,78,1402.44
2015-06-11,2015,6,24,S02,P003,Electronics,Summer,No,Yes,34.24,542,22,8,56,1917.44
2015-06-11,2015,6,24,S03,P022,Bakery,Summer,No,No,50.73,763,10,11,69,3500.37
2015-06-11,2015,6,24,S04,P015,Bakery,Summer,No,No,32.84,310,36,2,71,2331.64
2015-06-11,2015,6,24,S05,P008,Home,Summer,No,No,45.36,184,28,10,110,4989.6
2015-06-11,2015,6,24,S06,P026,Beverages,Summer,No,No,16.92,519,23,12,107,1810.44
2015-06-11,2015,6,24,S07,P004,Bakery,Summer,No,No,43.3,614,29,1,86,3723.8
2015-06-18,2015,6,25,S01,P037,Toys,Summer,No,No,74.39,222,25,9,74,5504.86
2015-06-18,2015,6,25,S02,P008,Clothing,Summer,No,Yes,87.6,373,21,4,129,11300.4
2015-06-18,2015,6,25,S03,P016,Toys,Summer,No,No,54.67,443,34,3,100,5467.0
2015-06-18,2015,6,25,S04,P008,Grocery,Summer,No,No,42.58,246,28,0,35,1490.3
2015-06-18,2015,6,25,S05,P031,Toys,Summer,No,No,109.75,852,18,2,35,3841.25
2015-06-18,2015,6,25,S06,P004,Bakery,Summer,No,No,47.13,686,24,8,103,4854.39
2015-06-18,2015,6,25,S07,P001,Home,Summer,No,No,22.56,781,18,2,128,2887.68
2015-06-25,2015,6,26,S01,P009,Toys,Summer,No,Yes,15.64,436,20,12,113,1767.32
2015-06-25,2015,6,26,S02,P008,Clothing,Summer,No,No,104.53,834,13,10,119,12439.07
2015-06-25,2015,6,26,S03,P037,Bakery,Summer,No,Yes,46.83,714,33,4,136,6368.88
2015-06-25,2015,6,26,S04,P009,Clothing,Summer,No,No,14.72,761,35,4,62,912.64
2015-06-25,2015,6,26,S05,P005,Bakery,Summer,No,No,64.14,601,24,5,93,5965.02
2015-06-25,2015,6,26,S06,P011,Bakery,Summer,No,No,31.49,815,11,3,90,2834.1
2015-06-25,2015,6,26,S07,P014,Grocery,Summer,No,No,43.94,519,37,11,28,1230.32
2015-07-02,2015,7,27,S01,P027,Home,Summer,No,Yes,91.36,485,10,11,79,7217.44
2015-07-02,2015,7,27,S02,P038,Toys,Summer,No,No,84.99,293,35,5,81,6884.19
2015-07-02,2015,7,27,S03,P026,Beverages,Summer,No,No,67.41,286,26,1,89,5999.49
2015-07-02,2015,7,27,S04,P038,Bakery,Summer,No,No,102.75,868,11,12,110,11302.5
2015-07-02,2015,7,27,S05,P037,Clothing,Summer,No,No,83.44,818,24,9,96,8010.24
2015-07-02,2015,7,27,S06,P035,Bakery,Summer,No,Yes,60.66,762,24,7,127,7703.82
2015-07-02,2015,7,27,S07,P040,Home,Summer,No,No,97.98,798,18,8,60,5878.8
2015-07-09,2015,7,28,S01,P023,Beverages,Summer,No,Yes,6.52,255,35,12,187,1219.24
2015-07-09,2015,7,28,S02,P026,Grocery,Summer,No,Yes,24.79,141,29,11,124,3073.96
2015-07-09,2015,7,28,S03,P011,Toys,Summer,No,Yes,49.14,177,33,12,126,6191.64
2015-07-09,2015,7,28,S04,P008,Home,Summer,No,Yes,103.45,806,25,6,131,13551.95
2015-07-09,2015,7,28,S05,P033,Home,Summer,No,No,54.8,704,35,5,97,5315.6
2015-07-09,2015,7,28,S06,P040,Bakery,Summer,No,No,43.93,459,27,10,51,2240.43
2015-07-09,2015,7,28,S07,P009,Clothing,Summer,No,No,108.84,418,20,1,113,12298.92
2015-07-16,2015,7,29,S01,P030,Electronics,Summer,No,No,63.38,672,12,6,117,7415.46
2015-07-16,2015,7,29,S02,P004,Toys,Summer,No,No,23.22,530,31,11,84,1950.48
2015-07-16,2015,7,29,S03,P026,Beverages,Summer,No,No,98.41,258,24,4,114,11218.74
2015-07-16,2015,7,29,S04,P026,Grocery,Summer,No,No,48.55,772,32,1,50,2427.5
2015-07-16,2015,7,29,S05,P028,Home,Summer,No,No,26.29,120,31,6,116,3049.64
2015-07-16,2015,7,29,S06,P021,Electronics,Summer,No,No,111.47,594,10,10,110,12261.7
2015-07-16,2015,7,29,S07,P031,Clothing,Summer,No,No,57.67,856,11,3,121,6978.07
2015-07-23,2015,7,30,S01,P013,Toys,Summer,No,No,56.25,405,19,7,83,4668.75
2015-07-23,2015,7,30,S02,P032,Beverages,Summer,No,Yes,100.16,156,23,5,69,6911.04
2015-07-23,2015,7,30,S03,P008,Home,Summer,No,No,92.83,810,17,5,85,7890.55
2015-07-23,2015,7,30,S04,P005,Toys,Summer,No,No,57.34,211,31,5,56,3211.04
2015-07-23,2015,7,30,S05,P018,Toys,Summer,No,No,12.54,824,38,11,84,1053.36
2015-07-23,2015,7,30,S06,P020,Bakery,Summer,No,No,28.65,147,23,9,97,2779.05
2015-07-23,2015,7,30,S07,P002,Home,Summer,No,No,112.68,110,15,12,71,8000.28
2015-07-30,2015,7,31,S01,P033,Clothing,Summer,No,No,98.66,137,12,8,24,2367.84
2015-07-30,2015,7,31,S02,P004,Grocery,Summer,No,Yes,43.19,382,25,8,144,6219.36
2015-07-30,2015,7,31,S03,P035,Bakery,Summer,No,Yes,52.98,226,35,9,124,6569.52
2015-07-30,2015,7,31,S04,P038,Beverages,Summer,No,Yes,23.13,895,38,2,181,4186.53
2015-07-30,2015,7,31,S05,P007,Home,Summer,No,No,42.13,194,28,9,82,3454.66
2015-07-30,2015,7,31,S06,P021,Clothing,Summer,No,No,104.04,683,36,12,112,11652.48
2015-07-30,2015,7,31,S07,P016,Grocery,Summer,No,Yes,115.64,714,26,8,115,13298.6
2015-08-06,2015,8,32,S01,P001,Home,Summer,No,No,89.83,817,17,10,116,10420.28
2015-08-06,2015,8,32,S02,P028,Electronics,Summer,No,No,31.01,723,26,3,89,2759.89
2015-08-06,2015,8,32,S03,P035,Beverages,Summer,No,No,75.69,575,28,10,107,8098.83
2015-08-06,2015,8,32,S04,P007,Clothing,Summer,No,No,64.76,398,33,6,95,6152.2
2015-08-06,2015,8,32,S05,P028,Bakery,Summer,No,Yes,33.42,893,15,10,73,2439.66
2015-08-06,2015,8,32,S06,P008,Home,Summer,No,No,64.5,743,32,7,89,5740.5
2015-08-06,2015,8,32,S07,P004,Home,Summer,No,Yes,51.22,181,19,9,69,3534.18
2015-08-13,2015,8,33,S01,P013,Home,Summer,No,No,24.31,114,18,9,45,1093.95
2015-08-13,2015,8,33,S02,P018,Clothing,Summer,No,No,6.14,379,24,11,87,534.18
2015-08-13,2015,8,33,S03,P018,Clothing,Summer,No,No,50.89,575,11,9,114,5801.46
2015-08-13,2015,8,33,S04,P001,Home,Summer,No,No,38.26,126,32,8,108,4132.08
2015-08-13,2015,8,33,S05,P034,Home,Summer,No,Yes,44.52,709,22,4,101,4496.52
2015-08-13,2015,8,33,S06,P025,Bakery,Summer,No,No,66.83,294,15,2,54,3608.82
2015-08-13,2015,8,33,S07,P010,Home,Summer,No,No,42.61,324,38,12,89,3792.29
2015-08-20,2015,8,34,S01,P003,Toys,Summer,No,No,80.6,302,36,4,118,9510.8
2015-08-20,2015,8,34,S02,P026,Toys,Summer,No,No,114.87,745,15,12,73,8385.51
2015-08-20,2015,8,34,S03,P037,Electronics,Summer,No,No,117.66,408,37,1,118,13883.88
2015-08-20,2015,8,34,S04,P036,Electronics,Summer,No,No,108.74,415,33,9,45,4893.3
2015-08-20,2015,8,34,S05,P004,Home,Summer,No,No,71.87,141,26,8,64,4599.68
2015-08-20,2015,8,34,S06,P023,Bakery,Summer,No,Yes,105.74,502,25,2,108,11419.92
2015-08-20,2015,8,34,S07,P006,Grocery,Summer,No,No,98.07,140,30,9,88,8630.16
2015-08-27,2015,8,35,S01,P018,Electronics,Summer,No,No,43.18,184,23,11,88,3799.84
2015-08-27,2015,8,35,S02,P036,Toys,Summer,No,No,65.16,801,18,2,97,6320.52
2015-08-27,2015,8,35,S03,P024,Electronics,Summer,No,Yes,74.12,384,33,11,135,10006.2
2015-08-27,2015,8,35,S04,P012,Toys,Summer,No,Yes,87.7,684,19,7,123,10787.1
2015-08-27,2015,8,35,S05,P002,Clothing,Summer,No,No,97.94,791,37,10,103,10087.82
2015-08-27,2015,8,35,S06,P022,Bakery,Summer,No,No,72.2,864,12,9,85,6137.0
2015-08-27,2015,8,35,S07,P011,Clothing,Summer,No,No,27.13,735,16,5,107,2902.91
2015-09-03,2015,9,36,S01,P029,Clothing,Autumn,No,No,119.82,214,12,12,63,7548.66
2015-09-03,2015,9,36,S02,P038,Bakery,Autumn,No,No,79.36,298,30,8,103,8174.08
2015-09-03,2015,9,36,S03,P012,Electronics,Autumn,No,No,53.78,849,19,6,71,3818.38
2015-09-03,2015,9,36,S04,P030,Grocery,Autumn,No,No,46.62,466,32,5,95,4428.9
2015-09-03,2015,9,36,S05,P035,Bakery,Autumn,No,Yes,6.64,762,32,9,69,458.16
2015-09-03,2015,9,36,S06,P007,Electronics,Autumn,No,Yes,72.36,887,23,0,122,8827.92
2015-09-03,2015,9,36,S07,P034,Clothing,Autumn,No,No,113.16,628,20,8,82,9279.12
2015-09-10,2015,9,37,S01,P027,Electronics,Autumn,No,No,11.16,787,35,3,49,546.84
2015-09-10,2015,9,37,S02,P008,Toys,Autumn,No,No,71.85,576,33,12,97,6969.45
2015-09-10,2015,9,37,S03,P036,Electronics,Autumn,No,Yes,112.6,107,17,3,37,4166.2
2015-09-10,2015,9,37,S04,P026,Toys,Autumn,No,No,87.48,100,32,1,64,5598.72
2015-09-10,2015,9,37,S05,P016,Toys,Autumn,No,No,46.52,261,31,3,98,4558.96
2015-09-10,2015,9,37,S06,P004,Grocery,Autumn,No,No,79.12,418,34,5,105,8307.6
2015-09-10,2015,9,37,S07,P035,Beverages,Autumn,No,Yes,62.99,500,24,3,102,6424.98
2015-09-17,2015,9,38,S01,P030,Bakery,Autumn,No,Yes,34.93,137,10,11,53,1851.29
2015-09-17,2015,9,38,S02,P024,Bakery,Autumn,No,No,68.5,726,16,9,54,3699.0
2015-09-17,2015,9,38,S03,P010,Bakery,Autumn,No,No,40.12,705,34,1,93,3731.16
2015-09-17,2015,9,38,S04,P030,Grocery,Autumn,No,No,24.18,612,27,6,48,1160.64
2015-09-17,2015,9,38,S05,P030,Clothing,Autumn,No,No,36.68,364,21,8,69,2530.92
2015-09-17,2015,9,38,S06,P024,Bakery,Autumn,No,No,84.19,233,17,7,125,10523.75
2015-09-17,2015,9,38,S07,P037,Bakery,Autumn,No,No,24.34,531,17,6,51,1241.34
2015-09-24,2015,9,39,S01,P016,Bakery,Autumn,No,Yes,58.74,153,26,8,122,7166.28
2015-09-24,2015,9,39,S02,P032,Beverages,Autumn,No,Yes,112.2,649,35,4,60,6732.0
2015-09-24,2015,9,39,S03,P034,Electronics,Autumn,No,Yes,71.61,614,13,12,68,4869.48
2015-09-24,2015,9,39,S04,P009,Electronics,Autumn,No,No,20.92,371,17,6,71,1485.32
2015-09-24,2015,9,39,S05,P040,Home,Autumn,No,No,42.22,604,21,10,102,4306.44
2015-09-24,2015,9,39,S06,P039,Grocery,Autumn,No,Yes,9.65,737,33,3,96,926.4
2015-09-24,2015,9,39,S07,P019,Home,Autumn,No,No,7.08,420,17,7,54,382.32
2015-10-01,2015,10,40,S01,P001,Beverages,Autumn,No,Yes,118.75,566,35,3,93,11043.75
2015-10-01,2015,10,40,S02,P013,Bakery,Autumn,No,Yes,26.34,617,33,8,93,2449.62
